,simulated
,envelope
eV,
525.2799999999934,9.4984615813202e-27
525.2809999999934,9.722010923657712e-27
525.2819999999933,9.950772523585907e-27
525.2829999999933,1.0184866745284246e-26
525.2839999999933,1.0424416705049868e-26
525.2849999999933,1.0669548333585151e-26
525.2859999999932,1.0920390439681287e-26
525.2869999999932,1.1177074775327397e-26
525.2879999999932,1.143973610227724e-26
525.2889999999932,1.1708512260105675e-26
525.2899999999931,1.1983544235787893e-26
525.2909999999931,1.2264976234835185e-26
525.2919999999931,1.2552955754020991e-26
525.2929999999931,1.2847633655734898e-26
525.293999999993,1.3149164243995606e-26
525.294999999993,1.345770534216588e-26
525.295999999993,1.3773418372401634e-26
525.296999999993,1.4096468436877016e-26
525.297999999993,1.4427024400822512e-26
525.2989999999929,1.4765258977418236e-26
525.2999999999929,1.5111348814580652e-26
525.3009999999929,1.5465474583687804e-26
525.3019999999929,1.582782107028245e-26
525.3029999999928,1.6198577266799337e-26
525.3039999999928,1.657793646736147e-26
525.3049999999928,1.696609636468673e-26
525.3059999999928,1.7363259149157382e-26
525.3069999999927,1.776963161009691e-26
525.3079999999927,1.8185425239301813e-26
525.3089999999927,1.8610856336881407e-26
525.3099999999927,1.904614611945274e-26
525.3109999999926,1.9491520830745672e-26
525.3119999999926,1.9947211854669192e-26
525.3129999999926,2.0413455830893965e-26
525.3139999999926,2.089049477300599e-26
525.3149999999926,2.1378576189289795e-26
525.3159999999925,2.1877953206194645e-26
525.3169999999925,2.238888469454803e-26
525.3179999999925,2.2911635398573826e-26
525.3189999999925,2.3446476067777096e-26
525.3199999999924,2.3993683591759003e-26
525.3209999999924,2.4553541138026014e-26
525.3219999999924,2.512633829285938e-26
525.3229999999924,2.5712371205311058e-26
525.3239999999923,2.6311942734397476e-26
525.3249999999923,2.6925362599556423e-26
525.3259999999923,2.7552947534446534e-26
525.3269999999923,2.819502144415114e-26
525.3279999999922,2.885191556587393e-26
525.3289999999922,2.952396863319387e-26
525.3299999999922,3.021152704396156e-26
525.3309999999922,3.0914945031914416e-26
525.3319999999921,3.163458484209606e-26
525.3329999999921,3.2370816910157415e-26
525.3339999999921,3.312402004563131e-26
525.3349999999921,3.3894581619260857e-26
525.335999999992,3.4682897754476216e-26
525.336999999992,3.548937352310496e-26
525.337999999992,3.6314423145418205e-26
525.338999999992,3.715847019458964e-26
525.339999999992,3.802194780568664e-26
525.3409999999919,3.89052988892734e-26
525.3419999999919,3.9808976349737966e-26
525.3429999999919,4.07334433084429e-26
525.3439999999919,4.1679173331802996e-26
525.3449999999918,4.2646650664400897e-26
525.3459999999918,4.3636370467251033e-26
525.3469999999918,4.4648839061320395e-26
525.3479999999918,4.56845741764224e-26
525.3489999999917,4.674410520560824e-26
525.3499999999917,4.782797346515857e-26
525.3509999999917,4.8936732460318164e-26
525.3519999999917,5.0070948156884325e-26
525.3529999999917,5.1231199258782285e-26
525.3539999999916,5.241807749175716e-26
525.3549999999916,5.363218789331611e-26
525.3559999999916,5.487414910905491e-26
525.3569999999916,5.61445936955115e-26
525.3579999999915,5.744416842968702e-26
525.3589999999915,5.877353462537495e-26
525.3599999999915,6.013336845645849e-26
525.3609999999915,6.152436128730998e-26
525.3619999999914,6.294722001046581e-26
525.3629999999914,6.440266739171981e-26
525.3639999999914,6.589144242280844e-26
525.3649999999914,6.741430068184013e-26
525.3659999999913,6.897201470165154e-26
525.3669999999913,7.056537434624813e-26
525.3679999999913,7.219518719551771e-26
525.3689999999913,7.386227893838586e-26
525.3699999999913,7.556749377460582e-26
525.3709999999912,7.73116948253662e-26
525.3719999999912,7.909576455289975e-26
525.3729999999912,8.092060518930434e-26
525.3739999999912,8.278713917476553e-26
525.3749999999911,8.469630960538575e-26
525.3759999999911,8.664908069083018e-26
525.3769999999911,8.864643822200086e-26
525.3779999999911,9.068939004895785e-26
525.378999999991,9.277896656930471e-26
525.379999999991,9.491622122727594e-26
525.380999999991,9.710223102373892e-26
525.381999999991,9.933809703737657e-26
525.382999999991,1.0162494495724984e-25
525.3839999999909,1.039639256270323e-25
525.3849999999909,1.0635621560113755e-25
525.3859999999909,1.088030177130095e-25
525.3869999999908,1.1130556165583204e-25
525.3879999999908,1.1386510457593868e-25
525.3889999999908,1.164829316791771e-25
525.3899999999908,1.1916035685052868e-25
525.3909999999908,1.2189872328725533e-25
525.3919999999907,1.2469940414586926e-25
525.3929999999907,1.2756380320323908e-25
525.3939999999907,1.3049335553209248e-25
525.3949999999907,1.3348952819129376e-25
525.3959999999906,1.3655382093115076e-25
525.3969999999906,1.3968776691412094e-25
525.3979999999906,1.4289293345121565e-25
525.3989999999906,1.4617092275446632e-25
525.3999999999905,1.4952337270578357e-25
525.4009999999905,1.529519576425684e-25
525.4019999999905,1.5645838916042963e-25
525.4029999999905,1.6004441693339295e-25
525.4039999999904,1.6371182955194705e-25
525.4049999999904,1.674624553793586e-25
525.4059999999904,1.712981634265855e-25
525.4069999999904,1.752208642462477e-25
525.4079999999904,1.7923251084603674e-25
525.4089999999903,1.8333509962197702e-25
525.4099999999903,1.8753067131198923e-25
525.4109999999903,1.9182131197016597e-25
525.4119999999903,1.9620915396221714e-25
525.4129999999902,2.0069637698254452e-25
525.4139999999902,2.0528520909340588e-25
525.4149999999902,2.0997792778662576e-25
525.4159999999902,2.147768610683809e-25
525.4169999999901,2.1968438856749066e-25
525.4179999999901,2.2470294266778513e-25
525.4189999999901,2.298350096650125e-25
525.4199999999901,2.350831309488548e-25
525.42099999999,2.404499042105471e-25
525.42199999999,2.4593798467668952e-25
525.42299999999,2.515500863697871e-25
525.42399999999,2.5728898339609948e-25
525.42499999999,2.631575112613841e-25
525.4259999999899,2.6915856821512587e-25
525.4269999999899,2.75295116623888e-25
525.4279999999899,2.815701843743379e-25
525.4289999999899,2.8798686630669144e-25
525.4299999999898,2.945483256791179e-25
525.4309999999898,3.012577956638426e-25
525.4319999999898,3.0811858087558666e-25
525.4329999999898,3.1513405893305046e-25
525.4339999999897,3.2230768205413125e-25
525.4349999999897,3.296429786856306e-25
525.4359999999897,3.3714355516813118e-25
525.4369999999897,3.448130974368573e-25
525.4379999999896,3.5265537275924693e-25
525.4389999999896,3.606742315100045e-25
525.4399999999896,3.6887360898449525e-25
525.4409999999896,3.772575272512393e-25
525.4419999999895,3.858300970443683e-25
525.4429999999895,3.945955196968763e-25
525.4439999999895,4.0355808911557725e-25
525.4449999999895,4.12722193798589e-25
525.4459999999895,4.220923188963193e-25
525.4469999999894,4.3167304831683575e-25
525.4479999999894,4.414690668765704e-25
525.4489999999894,4.514851624973832e-25
525.4499999999894,4.617262284508091e-25
525.4509999999893,4.721972656507313e-25
525.4519999999893,4.829033849952908e-25
525.4529999999893,4.938498097592119e-25
525.4539999999893,5.050418780375747e-25
525.4549999999892,5.164850452420959e-25
525.4559999999892,5.281848866511036e-25
525.4569999999892,5.4014710001427125e-25
525.4579999999892,5.523775082133516e-25
525.4589999999891,5.648820619800247e-25
525.4599999999891,5.776668426720959e-25
525.4609999999891,5.9073806510937385e-25
525.4619999999891,6.041020804702733e-25
525.462999999989,6.177653792506979e-25
525.463999999989,6.317345942863324e-25
525.464999999989,6.460165038397705e-25
525.465999999989,6.606180347538084e-25
525.466999999989,6.755462656723842e-25
525.4679999999889,6.9080843033047105e-25
525.4689999999889,7.064119209145332e-25
525.4699999999889,7.223642914948886e-25
525.4709999999889,7.386732615316178e-25
525.4719999999888,7.553467194555564e-25
525.4729999999888,7.72392726325837e-25
525.4739999999888,7.8981951956580555e-25
525.4749999999888,8.076355167787789e-25
525.4759999999887,8.25849319645487e-25
525.4769999999887,8.44469717904773e-25
525.4779999999887,8.635056934194496e-25
525.4789999999887,8.829664243290226e-25
525.4799999999886,9.028612892911502e-25
525.4809999999886,9.23199871813704e-25
525.4819999999886,9.439919646793313e-25
525.4829999999886,9.652475744645577e-25
525.4839999999886,9.869769261551899e-25
525.4849999999885,1.0091904678603871e-24
525.4859999999885,1.0318988756272005e-24
525.4869999999885,1.05511305835787e-24
525.4879999999885,1.0788441628318654e-24
525.4889999999884,1.103103578835139e-24
525.4899999999884,1.1279029443985963e-24
525.4909999999884,1.153254151148192e-24
525.4919999999884,1.179169349769078e-24
525.4929999999883,1.2056609555859854e-24
525.4939999999883,1.2327416542626412e-24
525.4949999999883,1.2604244076222104e-24
525.4959999999883,1.288722459591876e-24
525.4969999999882,1.3176493422737269e-24
525.4979999999882,1.3472188821448914e-24
525.4989999999882,1.377445206389439e-24
525.4999999999882,1.4083427493649061e-24
525.5009999999882,1.4399262592063154e-24
525.5019999999881,1.4722108045704874e-24
525.5029999999881,1.5052117815236391e-24
525.5039999999881,1.5389449205752369e-24
525.5049999999881,1.5734262938613735e-24
525.505999999988,1.6086723224802539e-24
525.506999999988,1.6446997839838144e-24
525.507999999988,1.6815258200279678e-24
525.508999999988,1.7191679441852788e-24
525.5099999999879,1.7576440499233223e-24
525.5109999999879,1.796972418752087e-24
525.5119999999879,1.8371717285442067e-24
525.5129999999879,1.8782610620313815e-24
525.5139999999878,1.9202599154809517e-24
525.5149999999878,1.9631882075560267e-24
525.5159999999878,2.0070662883635592e-24
525.5169999999878,2.0519149486935534e-24
525.5179999999878,2.0977554294541065e-24
525.5189999999877,2.144609431306016e-24
525.5199999999877,2.192499124501183e-24
525.5209999999877,2.241447158929015e-24
525.5219999999877,2.291476674375401e-24
525.5229999999876,2.3426113109983934e-24
525.5239999999876,2.3948752200252824e-24
525.5249999999876,2.4482930746757462e-24
525.5259999999876,2.502890081315658e-24
525.5269999999875,2.5586919908463807e-24
525.5279999999875,2.6157251103347694e-24
525.5289999999875,2.6740163148881193e-24
525.5299999999875,2.733593059780119e-24
525.5309999999874,2.79448339283255e-24
525.5319999999874,2.856715967057887e-24
525.5329999999874,2.920320053568691e-24
525.5339999999874,2.9853255547590053e-24
525.5349999999873,3.0517630177635683e-24
525.5359999999873,3.119663648200584e-24
525.5369999999873,3.1890593242039652e-24
525.5379999999873,3.259982610751011e-24
525.5389999999873,3.332466774291979e-24
525.5399999999872,3.406545797687019e-24
525.5409999999872,3.4822543954579694e-24
525.5419999999872,3.5596280293608114e-24
525.5429999999872,3.638702924285481e-24
525.5439999999871,3.7195160844900925e-24
525.5449999999871,3.8021053101765696e-24
525.5459999999871,3.886509214414395e-24
525.5469999999871,3.972767240419925e-24
525.547999999987,4.0609196791989336e-24
525.548999999987,4.151007687559144e-24
525.549999999987,4.243073306501687e-24
525.550999999987,4.3371594799975515e-24
525.551999999987,4.433310074158808e-24
525.5529999999869,4.531569896811858e-24
525.5539999999869,4.6319847174810055e-24
525.5549999999869,4.7346012877910174e-24
525.5559999999869,4.8394673622976994e-24
525.5569999999868,4.94663171975454e-24
525.5579999999868,5.056144184825295e-24
525.5589999999868,5.168055650251185e-24
525.5599999999868,5.282418099482264e-24
525.5609999999867,5.399284629782949e-24
525.5619999999867,5.518709475820432e-24
525.5629999999867,5.640748033747246e-24
525.5639999999867,5.765456885787668e-24
525.5649999999866,5.892893825337842e-24
525.5659999999866,6.023117882591162e-24
525.5669999999866,6.156189350699108e-24
525.5679999999866,6.2921698124788284e-24
525.5689999999865,6.4311221676787756e-24
525.5699999999865,6.5731106608136074e-24
525.5709999999865,6.718200909580762e-24
525.5719999999865,6.866459933870046e-24
525.5729999999865,7.017956185378517e-24
525.5739999999864,7.172759577843518e-24
525.5749999999864,7.330941517906483e-24
525.5759999999864,7.492574936620308e-24
525.5769999999864,7.657734321613436e-24
525.5779999999863,7.826495749924945e-24
525.5789999999863,7.998936921523412e-24
525.5799999999863,8.175137193524141e-24
525.5809999999863,8.355177615119421e-24
525.5819999999862,8.5391409632357e-24
525.5829999999862,8.727111778934075e-24
525.5839999999862,8.91917640456661e-24
525.5849999999862,9.115423021707272e-24
525.5859999999861,9.31594168987173e-24
525.5869999999861,9.520824386041606e-24
525.5879999999861,9.730165045011535e-24
525.5889999999861,9.944059600573898e-24
525.589999999986,1.0162606027560149e-23
525.590999999986,1.0385904384755223e-23
525.591999999986,1.0614056858703356e-23
525.592999999986,1.0847167808423605e-23
525.593999999986,1.1085343811053106e-23
525.5949999999859,1.1328693708439156e-23
525.5959999999859,1.1577328654695786e-23
525.5969999999859,1.1831362164748445e-23
525.5979999999859,1.2090910163885033e-23
525.5989999999858,1.2356091038334123e-23
525.5999999999858,1.2627025686891694e-23
525.6009999999858,1.2903837573617231e-23
525.6019999999858,1.3186652781622531e-23
525.6029999999857,1.3475600067973183e-23
525.6039999999857,1.3770810919728334e-23
525.6049999999857,1.4072419611138805e-23
525.6059999999857,1.4380563262031492e-23
525.6069999999856,1.4695381897398417e-23
525.6079999999856,1.5017018508220885e-23
525.6089999999856,1.5345619113551065e-23
525.6099999999856,1.5681332823876355e-23
525.6109999999856,1.6024311905793446e-23
525.6119999999855,1.6374711848019865e-23
525.6129999999855,1.6732691428767628e-23
525.6139999999855,1.709841278450961e-23
525.6149999999855,1.7472041480165196e-23
525.6159999999854,1.7853746580734575e-23
525.6169999999854,1.824370072441274e-23
525.6179999999854,1.8642080197208742e-23
525.6189999999854,1.9049065009108063e-23
525.6199999999853,1.946483897180238e-23
525.6209999999853,1.988958977802333e-23
525.6219999999853,2.0323509082511448e-23
525.6229999999853,2.076679258465227e-23
525.6239999999852,2.121964011281541e-23
525.6249999999852,2.1682255710431286e-23
525.6259999999852,2.2154847723838894e-23
525.6269999999852,2.2637628891941432e-23
525.6279999999851,2.313081643771003e-23
525.6289999999851,2.363463216156462e-23
525.6299999999851,2.4149302536680274e-23
525.6309999999851,2.467505880625096e-23
525.631999999985,2.5212137082753078e-23
525.632999999985,2.5760778449249343e-23
525.633999999985,2.6321229062773038e-23
525.634999999985,2.689374025983792e-23
525.635999999985,2.747856866411227e-23
525.6369999999849,2.8075976296305526e-23
525.6379999999849,2.8686230686308737e-23
525.6389999999849,2.930960498763941e-23
525.6399999999849,2.9946378094228093e-23
525.6409999999848,3.059683475960525e-23
525.6419999999848,3.126126571853109e-23
525.6429999999848,3.193996781111604e-23
525.6439999999848,3.2633244109488237e-23
525.6449999999847,3.3341404047052754e-23
525.6459999999847,3.40647635504009e-23
525.6469999999847,3.480364517391936e-23
525.6479999999847,3.55583782371555e-23
525.6489999999847,3.6329298964992254e-23
525.6499999999846,3.711675063069613e-23
525.6509999999846,3.792108370188399e-23
525.6519999999846,3.8742655989480125e-23
525.6529999999846,3.958183279971754e-23
525.6539999999845,4.043898708924553e-23
525.6549999999845,4.131449962340691e-23
525.6559999999845,4.220875913774874e-23
525.6569999999845,4.3122162502831886e-23
525.6579999999844,4.405511489240419e-23
525.6589999999844,4.500802995500985e-23
525.6599999999844,4.598132998909655e-23
525.6609999999844,4.6975446121697616e-23
525.6619999999843,4.7990818490762097e-23
525.6629999999843,4.902789643119304e-23
525.6639999999843,5.0087138664688906e-23
525.6649999999843,5.116901349344702e-23
525.6659999999843,5.2273998997818934e-23
525.6669999999842,5.340258323798656e-23
525.6679999999842,5.455526445975113e-23
525.6689999999842,5.57325513045065e-23
525.6699999999842,5.693496302349009e-23
525.6709999999841,5.816302969639193e-23
525.6719999999841,5.941729245441022e-23
525.6729999999841,6.06983037078483e-23
525.6739999999841,6.200662737832828e-23
525.674999999984,6.334283913573861e-23
525.675999999984,6.47075266399861e-23
525.676999999984,6.610128978766546e-23
525.677999999984,6.752474096373674e-23
525.678999999984,6.89785052983136e-23
525.6799999999839,7.046322092866487e-23
525.6809999999839,7.197953926653347e-23
525.6819999999839,7.352812527087713e-23
525.6829999999838,7.510965772614534e-23
525.6839999999838,7.672482952620015e-23
525.6849999999838,7.83743479639832e-23
525.6859999999838,8.005893502706694e-23
525.6869999999838,8.177932769918734e-23
525.6879999999837,8.353627826788703e-23
525.6889999999837,8.533055463838623e-23
525.6899999999837,8.716294065381492e-23
525.6909999999837,8.903423642191825e-23
525.6919999999836,9.094525864838307e-23
525.6929999999836,9.289684097689855e-23
525.6939999999836,9.488983433610044e-23
525.6949999999836,9.69251072935343e-23
525.6959999999835,9.900354641676117e-23
525.6969999999835,1.0112605664177512e-22
525.6979999999835,1.0329356164885458e-22
525.6989999999835,1.0550700424601427e-22
525.6999999999834,1.0776734676019045e-22
525.7009999999834,1.1007557143633169e-22
525.7019999999834,1.124326808445406e-22
525.7029999999834,1.1483969829543165e-22
525.7039999999834,1.1729766826386825e-22
525.7049999999833,1.1980765682123974e-22
525.7059999999833,1.2237075207647046e-22
525.7069999999833,1.249880646258933e-22
525.7079999999833,1.2766072801220665e-22
525.7089999999832,1.303898991926728e-22
525.7099999999832,1.3317675901674423e-22
525.7109999999832,1.36022512713308e-22
525.7119999999832,1.389283903877376e-22
525.7129999999831,1.4189564752894918e-22
525.7139999999831,1.449255655266535e-22
525.7149999999831,1.4801945219902314e-22
525.7159999999831,1.511786423309557e-22
525.716999999983,1.5440449822316552e-22
525.717999999983,1.5769841025232313e-22
525.718999999983,1.6106179744241173e-22
525.719999999983,1.6449610804760444e-22
525.720999999983,1.6800282014681846e-22
