,simulated
,envelope
eV,
525.2799999999934,3.1600548091173936e-25
525.2809999999934,3.2344277133353032e-25
525.2819999999933,3.310534689905574e-25
525.2829999999933,3.388415782934196e-25
525.2839999999933,3.468111952132553e-25
525.2849999999933,3.549665093539945e-25
525.2859999999932,3.633118060710555e-25
525.2869999999932,3.718514686374682e-25
525.2879999999932,3.8058998045848957e-25
525.2889999999932,3.895319273357829e-25
525.2899999999931,3.9868199978225755e-25
525.2909999999931,4.0804499538869337e-25
525.2919999999931,4.176258212432728e-25
525.2929999999931,4.2742949640527275e-25
525.293999999993,4.374611544339497e-25
525.294999999993,4.477260459740475e-25
525.295999999993,4.582295413989985e-25
525.296999999993,4.689771335132117e-25
525.297999999993,4.799744403146767e-25
525.2989999999929,4.912272078192889e-25
525.2999999999929,5.027413129481682e-25
525.3009999999929,5.1452276647946925e-25
525.3019999999929,5.265777160659945e-25
525.3029999999928,5.389124493201501e-25
525.3039999999928,5.515333969677341e-25
525.3049999999928,5.6444713607193435e-25
525.3059999999928,5.776603933292844e-25
525.3069999999927,5.91180048439055e-25
525.3079999999927,6.050131375476653e-25
525.3089999999927,6.191668567698814e-25
525.3099999999927,6.336485657883647e-25
525.3109999999926,6.484657915334069e-25
525.3119999999926,6.636262319445465e-25
525.3129999999926,6.791377598158992e-25
525.3139999999926,6.950084267270257e-25
525.3149999999926,7.112464670612832e-25
525.3159999999925,7.278603021134372e-25
525.3169999999925,7.448585442886736e-25
525.3179999999925,7.622500013949197e-25
525.3189999999925,7.800436810305359e-25
525.3199999999924,7.982487950694892e-25
525.3209999999924,8.168747642461442e-25
525.3219999999924,8.359312228418677e-25
525.3229999999924,8.554280234756462e-25
525.3239999999923,8.75375242001093e-25
525.3249999999923,8.957831825120171e-25
525.3259999999923,9.166623824591973e-25
525.3269999999923,9.38023617880415e-25
525.3279999999922,9.598779087466591e-25
525.3289999999922,9.82236524426744e-25
525.3299999999922,1.00511098927307e-24
525.3309999999922,1.028513088331114e-24
525.3319999999921,1.0524548731754765e-24
525.3329999999921,1.0769486678750707e-24
525.3339999999921,1.10200707509051e-24
525.3349999999921,1.1276429823063576e-24
525.335999999992,1.1538695682013894e-24
525.336999999992,1.1807003091597071e-24
525.337999999992,1.208148985926097e-24
525.338999999992,1.2362296904082029e-24
525.339999999992,1.2649568326294755e-24
525.3409999999919,1.2943451478355624e-24
525.3419999999919,1.324409703757856e-24
525.3429999999919,1.3551659080375215e-24
525.3439999999919,1.3866295158134397e-24
525.3449999999918,1.4188166374777613e-24
525.3459999999918,1.4517437466027378e-24
525.3469999999918,1.4854276880424438e-24
525.3479999999918,1.5198856862132576e-24
525.3489999999917,1.5551353535572378e-24
525.3499999999917,1.5911946991918192e-24
525.3509999999917,1.6280821377505696e-24
525.3519999999917,1.6658164984186997e-24
525.3529999999917,1.7044170341677525e-24
525.3539999999916,1.743903431193784e-24
525.3549999999916,1.7842958185634856e-24
525.3559999999916,1.82561477807271e-24
525.3569999999916,1.867881354322139e-24
525.3579999999915,1.9111170650147826e-24
525.3589999999915,1.9553439114799647e-24
525.3599999999915,2.0005843894291484e-24
525.3609999999915,2.046861499948032e-24
525.3619999999914,2.0941987607306977e-24
525.3629999999914,2.1426202175605645e-24
525.3639999999914,2.192150456043916e-24
525.3649999999914,2.242814613601068e-24
525.3659999999913,2.294638391721257e-24
525.3669999999913,2.347648068486487e-24
525.3679999999913,2.4018705113706133e-24
525.3689999999913,2.457333190319276e-24
525.3699999999913,2.514064191117097e-24
525.3709999999912,2.5720922290482405e-24
525.3719999999912,2.6314466628564263e-24
525.3729999999912,2.692157509011425e-24
525.3739999999912,2.7542554562883412e-24
525.3749999999911,2.8177718806664984e-24
525.3759999999911,2.8827388605549094e-24
525.3769999999911,2.9491891923513908e-24
525.3779999999911,3.0171564063425736e-24
525.378999999991,3.0866747829520638e-24
525.379999999991,3.15777936934464e-24
525.380999999991,3.2305059963935742e-24
525.381999999991,3.304891296019916e-24
525.382999999991,3.380972718910381e-24
525.3839999999909,3.458788552623561e-24
525.3849999999909,3.538377940091789e-24
525.3859999999909,3.619780898527662e-24
525.3869999999908,3.703038338743738e-24
525.3879999999908,3.788192084894755e-24
525.3889999999908,3.875284894650854e-24
525.3899999999908,3.9643604798117586e-24
525.3909999999908,4.055463527371036e-24
525.3919999999907,4.148639721040198e-24
525.3929999999907,4.243935763243123e-24
525.3939999999907,4.3413993975894436e-24
525.3949999999907,4.441079431839461e-24
525.3959999999906,4.543025761369105e-24
525.3969999999906,4.647289393147173e-24
525.3979999999906,4.753922470234865e-24
525.3989999999906,4.862978296819675e-24
525.3999999999905,4.974511363794645e-24
525.4009999999905,5.088577374894976e-24
525.4019999999905,5.205233273403717e-24
525.4029999999905,5.324537269439411e-24
525.4039999999904,5.446548867837148e-24
525.4049999999904,5.571328896637411e-24
525.4059999999904,5.698939536193678e-24
525.4069999999904,5.82944434891404e-24
525.4079999999904,5.962908309649531e-24
525.4089999999903,6.099397836742925e-24
525.4099999999903,6.238980823752934e-24
525.4109999999903,6.3817266718675225e-24
525.4119999999903,6.527706323021482e-24
525.4129999999902,6.676992293733624e-24
525.4139999999902,6.829658709678844e-24
525.4149999999902,6.985781341010324e-24
525.4159999999902,7.145437638449371e-24
525.4169999999901,7.308706770157281e-24
525.4179999999901,7.475669659408221e-24
525.4189999999901,7.646409023078533e-24
525.4199999999901,7.821009410971342e-24
525.42099999999,7.999557245993e-24
525.42199999999,8.182140865200926e-24
525.42299999999,8.368850561740656e-24
525.42399999999,8.559778627691472e-24
525.42499999999,8.755019397840023e-24
525.4259999999899,8.954669294401664e-24
525.4269999999899,9.158826872710632e-24
525.4279999999899,9.367592867897492e-24
525.4289999999899,9.58107024257855e-24
525.4299999999898,9.799364235575343e-24
525.4309999999898,1.0022582411688644e-23
525.4319999999898,1.0250834712548315e-23
525.4329999999898,1.048423350856248e-23
525.4339999999897,1.0722893651989033e-23
525.4349999999897,1.0966932531154557e-23
525.4359999999897,1.121647012584332e-23
525.4369999999897,1.1471629063883403e-23
525.4379999999896,1.1732534678954204e-23
525.4389999999896,1.1999315069640881e-23
525.4399999999896,1.2272101159764387e-23
525.4409999999896,1.2551026760012324e-23
525.4419999999895,1.2836228630899308e-23
525.4429999999895,1.3127846547084533e-23
525.4439999999895,1.3426023363076868e-23
525.4449999999895,1.3730905080354776e-23
525.4459999999895,1.4042640915933522e-23
525.4469999999894,1.4361383372408947e-23
525.4479999999894,1.4687288309509569e-23
525.4489999999894,1.5020515017190903e-23
525.4499999999894,1.5361226290299633e-23
525.4509999999893,1.5709588504848808e-23
525.4519999999893,1.606577169593113e-23
525.4529999999893,1.6429949637309526e-23
525.4539999999893,1.6802299922719277e-23
525.4549999999892,1.7183004048917142e-23
525.4559999999892,1.7572247500516734e-23
525.4569999999892,1.7970219836645753e-23
525.4579999999892,1.837711477946625e-23
525.4589999999891,1.879313030459507e-23
525.4599999999891,1.9218468733465483e-23
525.4609999999891,1.9653336827674386e-23
525.4619999999891,2.009794588534971e-23
525.462999999989,2.055251183958986e-23
525.463999999989,2.101725535901274e-23
525.464999999989,2.149240195046173e-23
525.465999999989,2.1978182063913064e-23
525.466999999989,2.24748311996336e-23
525.4679999999889,2.298259001763268e-23
525.4689999999889,2.3501704449461576e-23
525.4699999999889,2.403242581240517e-23
525.4709999999889,2.4575010926120427e-23
525.4719999999888,2.5129722231772925e-23
525.4729999999888,2.569682791372001e-23
525.4739999999888,2.627660202380148e-23
525.4749999999888,2.686932460828648e-23
525.4759999999887,2.747528183753799e-23
525.4769999999887,2.8094766138447166e-23
525.4779999999887,2.872807632970088e-23
525.4789999999887,2.9375517759939155e-23
525.4799999999886,3.003740244886477e-23
525.4809999999886,3.0714049231367154e-23
525.4819999999886,3.1405783904723625e-23
525.4829999999886,3.2112939378946063e-23
525.4839999999886,3.2835855830331224e-23
525.4849999999885,3.3574880858293764e-23
525.4859999999885,3.433036964554178e-23
525.4869999999885,3.5102685121670886e-23
525.4879999999885,3.5892198130243176e-23
525.4889999999884,3.6699287599432897e-23
525.4899999999884,3.7524340716305797e-23
525.4909999999884,3.8367753104812115e-23
525.4919999999884,3.922992900757395e-23
525.4929999999883,4.011128147153972e-23
525.4939999999883,4.1012232537598706e-23
525.4949999999883,4.193321343422204e-23
525.4959999999883,4.287466477523371e-23
525.4969999999882,4.383703676178359e-23
525.4979999999882,4.48207893886205e-23
525.4989999999882,4.582639265474897e-23
525.4999999999882,4.68543267785649e-23
525.5009999999882,4.7905082417565426e-23
525.5019999999881,4.897916089272632e-23
525.5029999999881,5.007707441764626e-23
525.5039999999881,5.1199346332556994e-23
525.5049999999881,5.234651134330793e-23
525.505999999988,5.351911576541138e-23
525.506999999988,5.471771777328201e-23
525.507999999988,5.594288765475394e-23
525.508999999988,5.719520807100146e-23
525.5099999999879,5.847527432197203e-23
525.5109999999879,5.978369461744326e-23
525.5119999999879,6.112109035382968e-23
525.5129999999879,6.24880963968512e-23
525.5139999999878,6.388536137019511e-23
525.5149999999878,6.531354795028475e-23
525.5159999999878,6.6773333167301e-23
525.5169999999878,6.826540871256266e-23
525.5179999999878,6.979048125242193e-23
525.5189999999877,7.13492727487993e-23
525.5199999999877,7.294252078649871e-23
525.5209999999877,7.457097890744241e-23
525.5219999999877,7.623541695197802e-23
525.5229999999876,7.793662140739543e-23
525.5239999999876,7.967539576380889e-23
525.5249999999876,8.145256087756074e-23
525.5259999999876,8.326895534229863e-23
525.5269999999875,8.512543586788747e-23
525.5279999999875,8.702287766732932e-23
525.5289999999875,8.896217485183246e-23
525.5299999999875,9.094424083423127e-23
525.5309999999874,9.297000874091438e-23
525.5319999999874,9.504043183243297e-23
525.5329999999874,9.715648393298487e-23
525.5339999999874,9.931915986894802e-23
525.5349999999873,1.0152947591665664e-22
525.5359999999873,1.037884702596112e-22
525.5369999999873,1.0609720345531867e-22
525.5379999999873,1.0845675891196186e-22
525.5389999999873,1.1086824337511252e-22
525.5399999999872,1.1333278742466968e-22
525.5409999999872,1.1585154598227381e-22
525.5419999999872,1.1842569882938859e-22
525.5429999999872,1.2105645113627353e-22
525.5439999999871,1.237450340020826e-22
525.5449999999871,1.264927050063207e-22
525.5459999999871,1.293007487718818e-22
525.5469999999871,1.3217047753991696e-22
525.547999999987,1.3510323175678584e-22
525.548999999987,1.3810038067331804e-22
525.549999999987,1.4116332295668057e-22
525.550999999987,1.442934873150541e-22
525.551999999987,1.4749233313544236e-22
525.5529999999869,1.507613511348573e-22
525.5539999999869,1.5410206402515472e-22
525.5549999999869,1.5751602719180945e-22
525.5559999999869,1.6100482938693063e-22
525.5569999999868,1.6457009343678378e-22
525.5579999999868,1.6821347696414979e-22
525.5589999999868,1.7193667312580797e-22
525.5599999999868,1.757414113654617e-22
525.5609999999867,1.7962945818243905e-22
525.5619999999867,1.8360261791645878e-22
525.5629999999867,1.8766273354883576e-22
525.5639999999867,1.918116875204493e-22
525.5649999999866,1.9605140256680189e-22
525.5659999999866,2.0038384257055339e-22
525.5669999999866,2.0481101343186889e-22
525.5679999999866,2.0933496395695658e-22
525.5689999999865,2.1395778676517136e-22
525.5699999999865,2.1868161921505767e-22
525.5709999999865,2.2350864434974374e-22
525.5719999999865,2.2844109186206536e-22
525.5729999999865,2.3348123907982674e-22
525.5739999999864,2.3863141197162703e-22
525.5749999999864,2.4389398617367204e-22
525.5759999999864,2.4927138803799677e-22
525.5769999999864,2.54766095702536e-22
525.5779999999863,2.6038064018351925e-22
525.5789999999863,2.661176064906134e-22
525.5799999999863,2.7197963476530012e-22
525.5809999999863,2.779694214429747e-22
525.5819999999862,2.840897204392288e-22
525.5829999999862,2.903433443608628e-22
525.5839999999862,2.9673316574204393e-22
525.5849999999862,3.0326211830623487e-22
525.5859999999861,3.0993319825436786e-22
525.5869999999861,3.167494655797811e-22
525.5879999999861,3.2371404541053063e-22
525.5889999999861,3.308301293795696e-22
525.589999999986,3.381009770234267e-22
525.590999999986,3.4552991720993035e-22
525.591999999986,3.531203495955903e-22
525.592999999986,3.6087574611324294e-22
525.593999999986,3.687996524905632e-22
525.5949999999859,3.7689568980014116e-22
525.5959999999859,3.851675560416483e-22
525.5969999999859,3.93619027756876e-22
525.5979999999859,4.0225396167825463e-22
525.5989999999858,4.1107629641154695e-22
525.5999999999858,4.2009005415342363e-22
525.6009999999858,4.292993424446166e-22
525.6019999999858,4.387083559594249e-22
525.6029999999857,4.483213783322389e-22
525.6039999999857,4.58142784021934e-22
525.6049999999857,4.681770402148011e-22
525.6059999999857,4.784287087669451e-22
525.6069999999856,4.889024481867595e-22
525.6079999999856,4.99603015658493e-22
525.6089999999856,5.105352691076488e-22
525.6099999999856,5.217041693090617e-22
525.6109999999856,5.331147820385466e-22
525.6119999999855,5.447722802690451e-22
525.6129999999855,5.56681946412087e-22
525.6139999999855,5.68849174605588e-22
525.6149999999855,5.812794730488633e-22
525.6159999999854,5.939784663858383e-22
525.6169999999854,6.069518981374866e-22
525.6179999999854,6.202056331843475e-22
525.6189999999854,6.337456603003807e-22
525.6199999999853,6.475780947389668e-22
525.6209999999853,6.617091808722729e-22
525.6219999999853,6.761452948850166e-22
525.6229999999853,6.908929475236976e-22
525.6239999999852,7.059587869024838e-22
525.6249999999852,7.213496013669085e-22
525.6259999999852,7.370723224164885e-22
525.6269999999852,7.531340276874878e-22
525.6279999999851,7.695419439971663e-22
525.6289999999851,7.863034504504789e-22
525.6299999999851,8.034260816108334e-22
525.6309999999851,8.209175307359707e-22
525.631999999985,8.387856530803744e-22
525.632999999985,8.570384692655624e-22
525.633999999985,8.7568416871959e-22
525.634999999985,8.947311131872712e-22
525.635999999985,9.141878403124e-22
525.6369999999849,9.340630672935818e-22
525.6379999999849,9.543656946150468e-22
525.6389999999849,9.751048098541314e-22
525.6399999999849,9.962896915666628e-22
525.6409999999848,1.0179298132522023e-21
525.6419999999848,1.0400348474005627e-21
525.6429999999848,1.0626146696211876e-21
525.6439999999848,1.085679362857266e-21
525.6449999999847,1.1092392216860745e-21
525.6459999999847,1.1333047567074824e-21
525.6469999999847,1.1578866990222801e-21
525.6479999999847,1.1829960048022015e-21
525.6489999999847,1.208643859953419e-21
525.6499999999846,1.2348416848756247e-21
525.6509999999846,1.2616011393182172e-21
525.6519999999846,1.288934127335971e-21
525.6529999999846,1.3168528023459876e-21
525.6539999999845,1.3453695722879853e-21
525.6549999999845,1.3744971048900463e-21
525.6559999999845,1.404248333041933e-21
525.6569999999845,1.4346364602781604e-21
525.6579999999844,1.4656749663729661e-21
525.6589999999844,1.4973776130496058e-21
525.6599999999844,1.5297584498060117e-21
525.6609999999844,1.5628318198593916e-21
525.6619999999843,1.5966123662121897e-21
525.6629999999843,1.6311150378414161e-21
525.6639999999843,1.6663550960145029e-21
525.6649999999843,1.7023481207336488e-21
525.6659999999843,1.739110017311638e-21
525.6669999999842,1.776657023081428e-21
525.6679999999842,1.815005714242566e-21
525.6689999999842,1.8541730128468177e-21
525.6699999999842,1.8941761939261056e-21
525.6709999999841,1.93503289276544e-21
525.6719999999841,1.976761112323783e-21
525.6729999999841,2.0193792308059937e-21
525.6739999999841,2.0629060093883783e-21
525.674999999984,2.1073606001017216e-21
525.675999999984,2.1527625538741663e-21
525.676999999984,2.1991318287376915e-21
525.677999999984,2.2464887982011967e-21
525.678999999984,2.2948542597936263e-21
525.6799999999839,2.3442494437805242e-21
525.6809999999839,2.3946960220575053e-21
525.6819999999839,2.4462161172240953e-21
525.6829999999838,2.498832311841759e-21
525.6839999999838,2.5525676578796978e-21
525.6849999999838,2.6074456863518154e-21
525.6859999999838,2.663490417149446e-21
525.6869999999838,2.7207263690730834e-21
525.6879999999837,2.779178570067395e-21
525.6889999999837,2.838872567663433e-21
525.6899999999837,2.899834439632476e-21
525.6909999999837,2.9620908048552295e-21
525.6919999999836,3.0256688344113077e-21
525.6929999999836,3.0905962628927477e-21
525.6939999999836,3.156901399946543e-21
525.6949999999836,3.2246131420506844e-21
525.6959999999835,3.29376098452783e-21
525.6969999999835,3.3643750338022324e-21
525.6979999999835,3.4364860199039816e-21
525.6989999999835,3.510125309226108e-21
525.6999999999834,3.5853249175389784e-21
525.7009999999834,3.662117523267692e-21
525.7019999999834,3.740536481037322e-21
525.7029999999834,3.820615835491506e-21
525.7039999999834,3.902390335389814e-21
525.7049999999833,3.98589544798921e-21
525.7059999999833,4.071167373716044e-21
525.7069999999833,4.158243061132946e-21
525.7079999999833,4.247160222207917e-21
525.7089999999832,4.337957347890877e-21
525.7099999999832,4.430673724003876e-21
525.7109999999832,4.5253494474512805e-21
525.7119999999832,4.6220254427562526e-21
525.7129999999831,4.720743478930062e-21
525.7139999999831,4.821546186680605e-21
525.7149999999831,4.9244770759674226e-21
525.7159999999831,5.029580553909251e-21
525.716999999983,5.13690194305181e-21
525.717999999983,5.246487500003152e-21
525.718999999983,5.358384434442195e-21
525.719999999983,5.472640928510523e-21
525.720999999983,5.5893061565926874e-21
525.7219999999829,5.7084303054939634e-21
